ID,国語,判定
19991748,36, 
19991749,34, 
19991750,78, 
19991751,30, 
19991752,94, 
19991753,62, 
19991754,37, 
19991755,10, 
19991756,44, 
19991757,5, 
19991758,58, 
19991759,28, 
19991760,51, 
19991761,80, 
19991762,31, 
19991763,80, 
19991764,61, 
19991765,61, 
19991766,45, 
19991767,78, 
19991768,80, 
19991769,61, 
19991770,35, 
19991771,43, 
19991772,46, 
19991773,17, 
19991774,85, 
19991775,14, 
19991776,81, 
19991777,19, 
19991778,5, 
19991779,44, 
19991780,53, 
19991781,44, 
19991782,25, 
19991783,20, 
19991784,5, 
19991785,27, 
19991786,14, 
19991787,64, 
19991788,95, 
19991789,31, 
19991790,85, 
19991791,87, 
19991792,46, 
19991793,99, 
19991794,13, 
19991795,32, 
19991796,91, 
19991797,56, 
19991798,73, 
19991799,96, 
19991800,2, 
19991801,65, 
19991802,85, 
19991803,56, 
19991804,5, 
19991805,5, 
19991806,29, 
19991807,85, 
19991808,4, 
19991809,65, 
19991810,40, 
19991811,0, 
19991812,50, 
19991813,68, 
19991814,97, 
19991815,80, 
19991816,35, 
19991817,40, 
19991818,32, 
19991819,27, 
19991820,68, 
19991821,87, 
19991822,9, 
19991823,36, 
19991824,77, 
19991825,64, 
19991826,6, 
19991827,87, 
19991828,62, 
19991829,44, 
19991830,53, 
19991831,21, 
19991832,68, 
19991833,70, 
19991834,18, 
19991835,34, 
19991836,96, 
19991837,12, 
19991838,19, 
19991839,47, 
19991840,21, 
19991841,22, 
19991842,86, 
19991843,68, 
19991844,42, 
19991845,48, 
19991846,46, 
19991847,33, 
19991848,80, 
19991849,8, 
19991850,43, 
19991851,76, 
19991852,93, 
19991853,67, 
19991854,16, 
19991855,82, 
19991856,94, 
19991857,20, 
19991858,3, 
19991859,39, 
19991860,86, 
19991861,14, 
19991862,4, 
19991863,76, 
19991864,86, 
19991865,13, 
19991866,6, 
19991867,47, 
19991868,87, 
19991869,85, 
19991870,66, 
19991871,98, 
19991872,3, 
19991873,47, 
19991874,75, 
19991875,9, 
19991876,17, 
19991877,37, 
19991878,53, 
19991879,18, 
19991880,84, 
19991881,63, 
19991882,65, 
19991883,84, 
19991884,24, 
19991885,46, 
19991886,20, 
19991887,11, 
19991888,90, 
19991889,6, 
19991890,44, 
19991891,77, 
19991892,40, 
19991893,55, 
19991894,44, 
19991895,97, 
19991896,18, 
19991897,80, 
19991898,2, 
19991899,11, 
19991900,0, 
19991901,8, 
19991902,92, 
19991903,28, 
19991904,8, 
19991905,67, 
19991906,28, 
19991907,55, 
19991908,24, 
19991909,97, 
19991910,48, 
19991911,83, 
19991912,64, 
19991913,83, 
19991914,33, 
19991915,48, 
19991916,82, 
19991917,8, 
19991918,9, 
19991919,1, 
19991920,11, 
19991921,18, 
19991922,24, 
19991923,75, 
19991924,29, 
19991925,90, 
19991926,41, 
19991927,30, 
19991928,4, 
19991929,22, 
19991930,68, 
19991931,66, 
19991932,2, 
19991933,72, 
19991934,66, 
19991935,38, 
19991936,63, 
19991937,42, 
19991938,90, 
19991939,1, 
19991940,43, 
19991941,19, 
19991942,54, 
19991943,61, 
19991944,89, 
19991945,73, 
19991946,15, 
19991947,59, 
19991948,11, 
19991949,22, 
19991950,14, 
19991951,35, 
19991952,84, 
19991953,69, 
19991954,33, 
19991955,49, 
19991956,66, 
19991957,48, 
19991958,96, 
19991959,1, 
19991960,74, 
19991961,14, 
19991962,29, 
19991963,85, 
19991964,43, 
19991965,10, 
19991966,5, 
19991967,56, 
19991968,93, 
19991969,36, 
19991970,58, 
19991971,54, 
19991972,59, 
19991973,10, 
19991974,39, 
19991975,7, 
19991976,28, 
19991977,98, 
19991978,39, 
19991979,51, 
19991980,95, 
19991981,80, 
19991982,95, 
19991983,40, 
19991984,23, 
19991985,27, 
19991986,33, 
19991987,95, 
19991988,68, 
19991989,24, 
19991990,10, 
19991991,83, 
19991992,50, 
19991993,21, 
19991994,10, 
19991995,94, 
19991996,34, 
19991997,80, 
19991998,63, 
19991999,78, 
19992000,21, 
19992001,53, 
19992002,47, 
19992003,85, 
19992004,77, 
19992005,76, 
19992006,43, 
19992007,94, 
19992008,90, 
19992009,23, 
19992010,61, 
19992011,75, 
19992012,4, 
19992013,0, 
19992014,39, 
19992015,28, 
19992016,18, 
19992017,52, 
19992018,51, 
19992019,20, 
19992020,0, 
19992021,76, 
19992022,56, 
19992023,51, 
19992024,65, 
19992025,70, 
19992026,84, 
19992027,37, 
19992028,34, 
19992029,21, 
19992030,22, 
19992031,50, 
19992032,51, 
19992033,58, 
19992034,63, 
19992035,61, 
19992036,91, 
19992037,46, 
19992038,41, 
19992039,97, 
19992040,20, 
19992041,84, 
19992042,34, 
19992043,86, 
19992044,59, 
19992045,98, 
19992046,61, 
19992047,85, 
19992048,52, 
19992049,79, 
19992050,51, 
19992051,70, 
19992052,75, 
19992053,58, 
19992054,46, 
19992055,28, 
19992056,28, 
19992057,43, 
19992058,82, 
19992059,92, 
19992060,84, 
19992061,35, 
19992062,55, 
19992063,40, 
19992064,58, 
19992065,48, 
19992066,75, 
19992067,17, 
19992068,37, 
19992069,96, 
19992070,21, 
19992071,39, 
19992072,67, 
19992073,14, 
19992074,34, 
19992075,6, 
19992076,68, 
19992077,8, 
19992078,67, 
19992079,36, 
19992080,85, 
19992081,89, 
19992082,36, 
19992083,70, 
19992084,48, 
19992085,58, 
19992086,45, 
19992087,58, 
19992088,11, 
19992089,63, 
19992090,44, 
19992091,5, 
19992092,65, 
19992093,3, 
19992094,10, 
19992095,66, 
19992096,22, 
19992097,25, 
19992098,73, 
19992099,93, 
19992100,32, 
19992101,56, 
19992102,26, 
19992103,40, 
19992104,81, 
19992105,73, 
19992106,13, 
19992107,94, 
19992108,40, 
19992109,58, 
19992110,20, 
19992111,41, 
19992112,93, 
19992113,39, 
19992114,29, 
19992115,0, 
19992116,10, 
19992117,29, 
19992118,37, 
19992119,11, 
19992120,34, 
19992121,41, 
19992122,0, 
19992123,39, 
19992124,2, 
19992125,92, 
19992126,31, 
19992127,16, 
19992128,70, 
19992129,59, 
19992130,37, 
19992131,80, 
19992132,46, 
19992133,17, 
19992134,90, 
19992135,77, 
19992136,1, 
19992137,65, 
19992138,80, 
19992139,65, 
19992140,16, 
19992141,6, 
19992142,50, 
19992143,82, 
19992144,11, 
19992145,44, 
19992146,3, 
19992147,15, 
19992148,29, 
19992149,3, 
19992150,67, 
19992151,88, 
19992152,53, 
19992153,42, 
19992154,5, 
19992155,58, 
19992156,19, 
19992157,30, 
19992158,16, 
19992159,66, 
19992160,30, 
19992161,67, 
19992162,83, 
19992163,32, 
19992164,85, 
19992165,27, 
19992166,18, 
19992167,59, 
19992168,75, 
19992169,80, 
19992170,34, 
19992171,69, 
19992172,63, 
19992173,50, 
19992174,96, 
19992175,99, 
19992176,83, 
19992177,22, 
19992178,77, 
19992179,56, 
19992180,26, 
19992181,62, 
19992182,56, 
19992183,42, 
19992184,7, 
19992185,72, 
19992186,82, 
19992187,74, 
19992188,32, 
19992189,75, 
19992190,45, 
19992191,50, 
19992192,65, 
19992193,64, 
19992194,58, 
19992195,87, 
19992196,15, 
19992197,19, 
19992198,91, 
19992199,62, 
19992200,83, 
19992201,79, 
19992202,58, 
19992203,93, 
19992204,49, 
19992205,15, 
19992206,61, 
19992207,30, 
19992208,14, 
19992209,32, 
19992210,36, 
19992211,54, 
19992212,95, 
19992213,80, 
19992214,61, 
19992215,80, 
19992216,66, 
19992217,17, 
19992218,35, 
19992219,85, 
19992220,36, 
19992221,14, 
19992222,10, 
19992223,6, 
19992224,14, 
19992225,14, 
19992226,9, 
19992227,0, 
19992228,7, 
19992229,81, 
19992230,57, 
19992231,44, 
19992232,61, 
19992233,65, 
19992234,37, 
19992235,88, 
19992236,6, 
19992237,46, 
19992238,43, 
19992239,24, 
19992240,67, 
19992241,56, 
19992242,70, 
19992243,23, 
19992244,55, 
19992245,32, 
19992246,3, 
19992247,80, 
19992248,59, 
19992249,50, 
19992250,94, 
19992251,96, 
19992252,44, 
19992253,95, 
19992254,20, 
19992255,57, 
19992256,6, 
19992257,47, 
19992258,68, 
19992259,9, 
19992260,2, 
19992261,16, 
19992262,76, 
19992263,2, 
19992264,41, 
19992265,52, 
19992266,63, 
19992267,66, 
19992268,31, 
19992269,96, 
19992270,65, 
19992271,69, 
19992272,92, 
19992273,34, 
19992274,20, 
19992275,34, 
19992276,80, 
19992277,55, 
19992278,72, 
19992279,24, 
19992280,5, 
19992281,18, 
19992282,11, 
19992283,68, 
19992284,30, 
19992285,8, 
19992286,96, 
19992287,56, 
19992288,32, 
19992289,48, 
19992290,47, 
19992291,91, 
19992292,12, 
19992293,37, 
19992294,10, 
19992295,46, 
19992296,1, 
19992297,56, 
19992298,84, 
19992299,69, 
19992300,57, 
19992301,6, 
19992302,89, 
19992303,6, 
19992304,57, 
19992305,90, 
19992306,55, 
19992307,70, 
19992308,38, 
19992309,89, 
19992310,79, 
19992311,60, 
19992312,82, 
19992313,2, 
19992314,83, 
19992315,6, 
19992316,94, 
19992317,79, 
19992318,39, 
19992319,6, 
19992320,93, 
19992321,50, 
19992322,75, 
19992323,96, 
19992324,16, 
19992325,26, 
19992326,20, 
19992327,62, 
19992328,6, 
19992329,15, 
19992330,80, 
19992331,85, 
19992332,95, 
19992333,62, 
19992334,6, 
19992335,13, 
19992336,82, 
19992337,22, 
19992338,22, 
19992339,56, 
19992340,71, 
19992341,95, 
19992342,55, 
19992343,56, 
19992344,97, 
19992345,28, 
19992346,57, 
19992347,72, 
19992348,54, 
19992349,3, 
19992350,55, 
19992351,89, 
19992352,78, 
19992353,41, 
19992354,58, 
19992355,95, 
19992356,33, 
19992357,5, 
19992358,3, 
19992359,99, 
19992360,18, 
19992361,45, 
19992362,37, 
19992363,25, 
19992364,80, 
19992365,87, 
19992366,23, 
19992367,11, 
19992368,66, 
19992369,87, 
19992370,28, 
19992371,6, 
19992372,88, 
19992373,83, 
19992374,12, 
19992375,1, 
19992376,96, 
19992377,66, 
19992378,73, 
19992379,37, 
19992380,69, 
19992381,37, 
19992382,73, 
19992383,42, 
19992384,83, 
19992385,3, 
19992386,32, 
19992387,80, 
19992388,92, 
19992389,6, 
19992390,29, 
19992391,78, 
19992392,93, 
19992393,97, 
19992394,97, 
19992395,66, 
19992396,59, 
19992397,50, 
19992398,16, 
19992399,11, 
19992400,96, 
19992401,27, 
19992402,82, 
19992403,70, 
19992404,67, 
19992405,42, 
19992406,78, 
19992407,14, 
19992408,77, 
19992409,93, 
19992410,50, 
19992411,31, 
19992412,18, 
19992413,69, 
19992414,91, 
19992415,5, 
19992416,19, 
19992417,75, 
19992418,94, 
19992419,16, 
19992420,63, 
19992421,63, 
19992422,27, 
19992423,83, 
19992424,10, 
19992425,39, 
19992426,42, 
19992427,26, 
19992428,79, 
19992429,98, 
19992430,23, 
19992431,25, 
19992432,1, 
19992433,57, 
19992434,6, 
19992435,50, 
19992436,76, 
19992437,86, 
19992438,10, 
19992439,36, 
19992440,89, 
19992441,47, 
19992442,83, 
19992443,50, 
19992444,86, 
19992445,8, 
19992446,60, 
19992447,25, 
19992448,52, 
19992449,15, 
19992450,13, 
19992451,4, 
19992452,72, 
19992453,57, 
19992454,92, 
19992455,70, 
19992456,60, 
19992457,49, 
19992458,32, 
19992459,56, 
19992460,8, 
19992461,45, 
19992462,31, 
19992463,83, 
19992464,5, 
19992465,16, 
19992466,97, 
19992467,71, 
19992468,13, 
19992469,81, 
19992470,48, 
19992471,81, 
19992472,97, 
19992473,91, 
19992474,48, 
19992475,73, 
19992476,60, 
19992477,53, 
19992478,60, 
19992479,17, 
19992480,30, 
19992481,2, 
19992482,81, 
19992483,10, 
19992484,11, 
19992485,72, 
19992486,32, 
19992487,98, 
19992488,17, 
19992489,95, 
19992490,67, 
19992491,85, 
19992492,23, 
19992493,80, 
19992494,55, 
19992495,36, 
19992496,93, 
19992497,91, 
19992498,51, 
19992499,84, 
19992500,92, 
19992501,76, 
19992502,21, 
19992503,89, 
19992504,24, 
19992505,38, 
19992506,54, 
19992507,67, 
19992508,73, 
19992509,8, 
19992510,51, 
19992511,65, 
19992512,61, 
19992513,23, 
19992514,72, 
19992515,94, 
19992516,87, 
19992517,89, 
19992518,21, 
19992519,2, 
19992520,58, 
19992521,40, 
19992522,37, 
19992523,24, 
19992524,14, 
19992525,78, 
19992526,79, 
19992527,27, 
19992528,63, 
19992529,14, 
19992530,95, 
19992531,10, 
19992532,18, 
19992533,21, 
19992534,68, 
19992535,6, 
19992536,73, 
19992537,30, 
19992538,13, 
19992539,46, 
19992540,56, 
19992541,97, 
19992542,40, 
19992543,87, 
19992544,31, 
19992545,18, 
19992546,1, 
19992547,90, 
19992548,18, 
19992549,57, 
19992550,7, 
19992551,53, 
19992552,21, 
19992553,7, 
19992554,54, 
19992555,45, 
19992556,73, 
19992557,59, 
19992558,30, 
19992559,66, 
19992560,57, 
19992561,46, 
19992562,85, 
19992563,9, 
19992564,86, 
19992565,60, 
19992566,21, 
19992567,63, 
19992568,92, 
19992569,57, 
19992570,93, 
19992571,9, 
19992572,65, 
19992573,80, 
19992574,54, 
19992575,90, 
19992576,77, 
19992577,82, 
19992578,91, 
19992579,21, 
19992580,30, 
19992581,44, 
19992582,24, 
19992583,36, 
19992584,87, 
19992585,7, 
19992586,65, 
19992587,15, 
19992588,55, 
19992589,71, 
19992590,16, 
19992591,17, 
19992592,28, 
19992593,91, 
19992594,91, 
19992595,13, 
19992596,13, 
19992597,67, 
19992598,48, 
19992599,27, 
19992600,55, 
19992601,31, 
19992602,25, 
19992603,68, 
19992604,35, 
19992605,64, 
19992606,94, 
19992607,78, 
19992608,31, 
19992609,26, 
19992610,30, 
19992611,88, 
19992612,17, 
19992613,37, 
19992614,51, 
19992615,36, 
19992616,81, 
19992617,91, 
19992618,25, 
19992619,1, 
19992620,42, 
19992621,35, 
19992622,62, 
19992623,17, 
19992624,3, 
19992625,91, 
19992626,92, 
19992627,64, 
19992628,28, 
19992629,4, 
19992630,57, 
19992631,64, 
19992632,79, 
19992633,25, 
19992634,57, 
19992635,68, 
19992636,12, 
19992637,9, 
19992638,27, 
19992639,18, 
19992640,66, 
19992641,44, 
19992642,19, 
19992643,48, 
19992644,3, 
19992645,98, 
19992646,82, 
19992647,42, 
19992648,31, 
19992649,47, 
19992650,62, 
19992651,88, 
19992652,7, 
19992653,30, 
19992654,62, 
19992655,81, 
19992656,47, 
19992657,47, 
19992658,73, 
19992659,96, 
19992660,5, 
19992661,62, 
19992662,8, 
19992663,26, 
19992664,22, 
19992665,4, 
19992666,38, 
19992667,86, 
19992668,20, 
19992669,43, 
19992670,20, 
19992671,44, 
19992672,84, 
19992673,34, 
19992674,79, 
19992675,95, 
19992676,67, 
19992677,70, 
19992678,6, 
19992679,94, 
19992680,44, 
19992681,33, 
19992682,77, 
19992683,95, 
19992684,54, 
19992685,61, 
19992686,62, 
19992687,37, 
19992688,43, 
19992689,30, 
19992690,14, 
19992691,44, 
19992692,37, 
19992693,21, 
19992694,82, 
19992695,58, 
19992696,79, 
19992697,55, 
19992698,39, 
19992699,14, 
19992700,67, 
19992701,63, 
19992702,30, 
19992703,22, 
19992704,77, 
19992705,27, 
19992706,57, 
19992707,24, 
19992708,3, 
19992709,32, 
19992710,91, 
19992711,12, 
19992712,23, 
19992713,57, 
19992714,84, 
19992715,18, 
19992716,83, 
19992717,82, 
19992718,51, 
19992719,6, 
19992720,65, 
19992721,87, 
19992722,94, 
19992723,77, 
19992724,98, 
19992725,99, 
19992726,2, 
19992727,85, 
19992728,33, 
19992729,45, 
19992730,66, 
19992731,77, 
19992732,31, 
19992733,20, 
19992734,30, 
19992735,15, 
19992736,92, 
19992737,57, 
19992738,28, 
19992739,28, 
19992740,48, 
19992741,57, 
19992742,0, 
19992743,82, 
19992744,29, 
19992745,5, 
19992746,51, 
19992747,0, 
19992748,20, 
19992749,39, 
19992750,13, 
19992751,81, 
19992752,19, 
19992753,8, 
19992754,56, 
19992755,47, 
19992756,35, 
19992757,79, 
19992758,4, 
19992759,3, 
19992760,29, 
19992761,43, 
19992762,15, 
19992763,17, 
19992764,33, 
19992765,68, 
19992766,6, 
19992767,32, 
19992768,18, 
19992769,1, 
19992770,27, 
19992771,24, 
19992772,81, 
19992773,18, 
19992774,67, 
19992775,76, 
19992776,89, 
19992777,13, 
19992778,61, 
19992779,45, 
19992780,18, 
19992781,35, 
19992782,2, 
19992783,71, 
19992784,42, 
19992785,31, 
19992786,23, 
19992787,37, 
19992788,75, 
19992789,65, 
19992790,7, 
19992791,20, 
19992792,2, 
19992793,23, 
19992794,21, 
19992795,61, 
19992796,21, 
19992797,69, 
19992798,8, 
19992799,79, 
19992800,35, 
19992801,12, 
19992802,10, 
19992803,51, 
19992804,43, 
19992805,57, 
19992806,35, 
19992807,74, 
19992808,32, 
19992809,59, 
19992810,43, 
19992811,60, 
19992812,30, 
19992813,84, 
19992814,9, 
19992815,99, 
19992816,50, 
19992817,4, 
19992818,98, 
19992819,10, 
19992820,89, 
19992821,49, 
19992822,39, 
19992823,67, 
19992824,75, 
19992825,68, 
19992826,26, 
19992827,14, 
19992828,72, 
19992829,91, 
19992830,71, 
19992831,25, 
19992832,66, 
19992833,60, 
19992834,66, 
19992835,77, 
19992836,85, 
19992837,54, 
19992838,82, 
19992839,37, 
19992840,56, 
19992841,13, 
19992842,65, 
19992843,99, 
19992844,99, 
19992845,14, 
19992846,97, 
19992847,53, 
19992848,74, 
19992849,91, 
19992850,95, 
19992851,42, 
19992852,64, 
19992853,42, 
19992854,96, 
19992855,48, 
19992856,67, 
19992857,24, 
19992858,89, 
19992859,29, 
19992860,35, 
19992861,24, 
19992862,95, 
19992863,96, 
19992864,88, 
19992865,10, 
19992866,31, 
19992867,90, 
19992868,30, 
19992869,23, 
19992870,95, 
19992871,53, 
19992872,60, 
19992873,9, 
19992874,77, 
19992875,41, 
19992876,30, 
19992877,40, 
19992878,64, 
19992879,85, 
19992880,36, 
19992881,78, 
19992882,27, 
19992883,57, 
19992884,93, 
19992885,72, 
19992886,50, 
19992887,68, 
19992888,7, 
19992889,70, 
19992890,91, 
19992891,54, 
19992892,26, 
19992893,95, 
19992894,74, 
19992895,48, 
19992896,66, 
19992897,47, 
19992898,56, 
19992899,83, 
19992900,95, 
19992901,24, 
19992902,34, 
19992903,97, 
19992904,19, 
19992905,58, 
19992906,78, 
19992907,29, 
19992908,31, 
19992909,34, 
19992910,54, 
19992911,83, 
19992912,61, 
19992913,56, 
19992914,83, 
19992915,20, 
19992916,42, 
19992917,25, 
19992918,79, 
19992919,91, 
19992920,8, 
19992921,30, 
19992922,59, 
19992923,33, 
19992924,53, 
19992925,54, 
19992926,51, 
19992927,8, 
19992928,39, 
19992929,28, 
19992930,60, 
19992931,3, 
19992932,28, 
19992933,33, 
19992934,24, 
19992935,71, 
19992936,11, 
19992937,46, 
19992938,55, 
19992939,72, 
19992940,23, 
19992941,16, 
19992942,54, 
19992943,3, 
19992944,51, 
19992945,52, 
19992946,71, 
19992947,69, 
19992948,11, 
19992949,28, 
19992950,70, 
19992951,4, 
19992952,51, 
19992953,62, 
19992954,78, 
19992955,54, 
19992956,37, 
19992957,42, 
19992958,63, 
19992959,43, 
19992960,28, 
19992961,1, 
19992962,4, 
19992963,10, 
19992964,53, 
19992965,24, 
19992966,88, 
19992967,61, 
19992968,64, 
19992969,21, 
19992970,70, 
19992971,88, 
19992972,81, 
19992973,68, 
19992974,18, 
19992975,76, 
19992976,27, 
19992977,82, 
19992978,9, 
19992979,19, 
19992980,0, 
19992981,24, 
19992982,0, 
19992983,40, 
19992984,21, 
19992985,6, 
19992986,73, 
19992987,44, 
19992988,43, 
19992989,9, 
19992990,17, 
19992991,37, 
19992992,82, 
19992993,96, 
19992994,55, 
19992995,27, 
19992996,86, 
19992997,76, 
19992998,24, 
19992999,21, 
19993000,82, 
19993001,84, 
19993002,35, 
19993003,27, 
19993004,87, 
19993005,18, 
19993006,1, 
19993007,22, 
19993008,62, 
19993009,61, 
19993010,33, 
19993011,65, 
19993012,46, 
19993013,64, 
19993014,45, 
19993015,39, 
19993016,77, 
19993017,0, 
19993018,39, 
19993019,65, 
19993020,27, 
19993021,65, 
19993022,39, 
19993023,3, 
19993024,87, 
19993025,66, 
19993026,21, 
19993027,32, 
19993028,83, 
19993029,20, 
19993030,46, 
19993031,63, 
19993032,58, 
19993033,62, 
19993034,22, 
19993035,47, 
19993036,26, 
19993037,17, 
19993038,64, 
19993039,9, 
19993040,32, 
19993041,70, 
19993042,77, 
19993043,68, 
19993044,77, 
19993045,34, 
19993046,50, 
19993047,61, 
19993048,62, 
19993049,52, 
19993050,27, 
19993051,88, 
19993052,43, 
19993053,95, 
19993054,18, 
19993055,68, 
19993056,99, 
19993057,98, 
19993058,74, 
19993059,89, 
19993060,20, 
19993061,15, 
19993062,11, 
19993063,81, 
19993064,6, 
19993065,40, 
19993066,80, 
19993067,5, 
19993068,64, 
19993069,97, 
19993070,30, 
19993071,36, 
19993072,28, 
19993073,82, 
19993074,1, 
19993075,14, 
19993076,16, 
19993077,14, 
19993078,11, 
19993079,62, 
19993080,35, 
19993081,31, 
19993082,32, 
19993083,45, 
19993084,0, 
19993085,1, 
19993086,67, 
19993087,3, 
19993088,8, 
19993089,37, 
19993090,59, 
19993091,94, 
19993092,22, 
19993093,46, 
19993094,65, 
19993095,90, 
19993096,52, 
19993097,49, 
19993098,90, 
19993099,83, 
19993100,68, 
19993101,87, 
19993102,15, 
19993103,20, 
19993104,26, 
19993105,60, 
19993106,82, 
19993107,47, 
19993108,60, 
19993109,8, 
19993110,73, 
19993111,34, 
19993112,43, 
19993113,42, 
19993114,74, 
19993115,19, 
19993116,80, 
19993117,45, 
19993118,88, 
19993119,32, 
19993120,40, 
19993121,50, 
19993122,29, 
19993123,58, 
19993124,84, 
19993125,38, 
19993126,79, 
19993127,93, 
19993128,6, 
19993129,21, 
19993130,19, 
19993131,96, 
19993132,28, 
19993133,9, 
19993134,93, 
19993135,87, 
19993136,36, 
19993137,91, 
19993138,67, 
19993139,81, 
19993140,99, 
19993141,57, 
19993142,30, 
19993143,84, 
19993144,36, 
19993145,86, 
19993146,22, 
19993147,48, 
19993148,23, 
19993149,61, 
19993150,71, 
19993151,91, 
19993152,81, 
19993153,42, 
19993154,93, 
19993155,77, 
19993156,66, 
19993157,42, 
19993158,68, 
19993159,65, 
19993160,4, 
19993161,30, 
19993162,5, 
19993163,35, 
19993164,3, 
19993165,35, 
19993166,62, 
19993167,18, 
19993168,32, 
19993169,84, 
19993170,26, 
19993171,96, 
19993172,58, 
19993173,43, 
19993174,49, 
19993175,25, 
19993176,98, 
19993177,33, 
19993178,94, 
19993179,10, 
19993180,85, 
19993181,83, 
19993182,37, 
19993183,26, 
19993184,1, 
19993185,49, 
19993186,50, 
19993187,13, 
19993188,5, 
19993189,31, 
19993190,56, 
19993191,52, 
19993192,59, 
19993193,75, 
19993194,49, 
19993195,80, 
19993196,64, 
19993197,37, 
19993198,47, 
19993199,2, 
19993200,98, 
19993201,74, 
19993202,44, 
19993203,41, 
19993204,29, 
19993205,14, 
19993206,64, 
19993207,66, 
19993208,25, 
19993209,6, 
19993210,78, 
19993211,42, 
19993212,44, 
19993213,88, 
19993214,81, 
19993215,19, 
19993216,66, 
19993217,81, 
19993218,24, 
19993219,46, 
19993220,26, 
19993221,32, 
19993222,6, 
19993223,63, 
19993224,68, 
19993225,10, 
19993226,11, 
19993227,14, 
19993228,98, 
19993229,78, 
19993230,85, 
19993231,79, 
19993232,69, 
19993233,34, 
19993234,51, 
19993235,77, 
