ID,数学,判定
19991748,44, 
19991749,18, 
19991750,72, 
19991751,64, 
19991752,16, 
19991753,1, 
19991754,47, 
19991755,44, 
19991756,3, 
19991757,28, 
19991758,88, 
19991759,94, 
19991760,58, 
19991761,91, 
19991762,31, 
19991763,26, 
19991764,38, 
19991765,15, 
19991766,67, 
19991767,33, 
19991768,50, 
19991769,5, 
19991770,89, 
19991771,85, 
19991772,94, 
19991773,83, 
19991774,49, 
19991775,26, 
19991776,88, 
19991777,29, 
19991778,49, 
19991779,18, 
19991780,35, 
19991781,93, 
19991782,14, 
19991783,52, 
19991784,91, 
19991785,7, 
19991786,78, 
19991787,24, 
19991788,70, 
19991789,10, 
19991790,42, 
19991791,29, 
19991792,49, 
19991793,81, 
19991794,99, 
19991795,94, 
19991796,57, 
19991797,4, 
19991798,8, 
19991799,96, 
19991800,52, 
19991801,39, 
19991802,35, 
19991803,37, 
19991804,82, 
19991805,60, 
19991806,17, 
19991807,64, 
19991808,12, 
19991809,70, 
19991810,45, 
19991811,90, 
19991812,88, 
19991813,48, 
19991814,39, 
19991815,6, 
19991816,3, 
19991817,79, 
19991818,17, 
19991819,73, 
19991820,68, 
19991821,97, 
19991822,32, 
19991823,25, 
19991824,67, 
19991825,94, 
19991826,64, 
19991827,71, 
19991828,13, 
19991829,91, 
19991830,97, 
19991831,8, 
19991832,42, 
19991833,11, 
19991834,48, 
19991835,35, 
19991836,0, 
19991837,14, 
19991838,93, 
19991839,74, 
19991840,16, 
19991841,15, 
19991842,5, 
19991843,71, 
19991844,54, 
19991845,53, 
19991846,3, 
19991847,2, 
19991848,91, 
19991849,14, 
19991850,39, 
19991851,76, 
19991852,74, 
19991853,58, 
19991854,34, 
19991855,25, 
19991856,37, 
19991857,4, 
19991858,60, 
19991859,58, 
19991860,16, 
19991861,58, 
19991862,51, 
19991863,55, 
19991864,63, 
19991865,4, 
19991866,20, 
19991867,5, 
19991868,87, 
19991869,14, 
19991870,9, 
19991871,85, 
19991872,15, 
19991873,3, 
19991874,9, 
19991875,17, 
19991876,45, 
19991877,16, 
19991878,65, 
19991879,4, 
19991880,51, 
19991881,25, 
19991882,37, 
19991883,13, 
19991884,32, 
19991885,73, 
19991886,37, 
19991887,25, 
19991888,38, 
19991889,67, 
19991890,78, 
19991891,42, 
19991892,21, 
19991893,18, 
19991894,6, 
19991895,97, 
19991896,81, 
19991897,62, 
19991898,88, 
19991899,79, 
19991900,24, 
19991901,77, 
19991902,17, 
19991903,81, 
19991904,43, 
19991905,86, 
19991906,51, 
19991907,55, 
19991908,45, 
19991909,81, 
19991910,28, 
19991911,84, 
19991912,75, 
19991913,20, 
19991914,4, 
19991915,1, 
19991916,29, 
19991917,29, 
19991918,35, 
19991919,28, 
19991920,17, 
19991921,85, 
19991922,14, 
19991923,84, 
19991924,52, 
19991925,5, 
19991926,99, 
19991927,17, 
19991928,69, 
19991929,48, 
19991930,15, 
19991931,3, 
19991932,86, 
19991933,80, 
19991934,84, 
19991935,14, 
19991936,5, 
19991937,96, 
19991938,87, 
19991939,39, 
19991940,36, 
19991941,62, 
19991942,76, 
19991943,31, 
19991944,48, 
19991945,57, 
19991946,96, 
19991947,10, 
19991948,48, 
19991949,67, 
19991950,70, 
19991951,99, 
19991952,60, 
19991953,72, 
19991954,4, 
19991955,6, 
19991956,49, 
19991957,15, 
19991958,32, 
19991959,94, 
19991960,85, 
19991961,0, 
19991962,75, 
19991963,14, 
19991964,48, 
19991965,10, 
19991966,25, 
19991967,5, 
19991968,95, 
19991969,71, 
19991970,91, 
19991971,13, 
19991972,72, 
19991973,86, 
19991974,67, 
19991975,41, 
19991976,85, 
19991977,31, 
19991978,82, 
19991979,47, 
19991980,32, 
19991981,4, 
19991982,1, 
19991983,43, 
19991984,88, 
19991985,83, 
19991986,22, 
19991987,14, 
19991988,42, 
19991989,67, 
19991990,3, 
19991991,65, 
19991992,9, 
19991993,4, 
19991994,7, 
19991995,17, 
19991996,80, 
19991997,59, 
19991998,69, 
19991999,45, 
19992000,91, 
19992001,73, 
19992002,1, 
19992003,63, 
19992004,68, 
19992005,70, 
19992006,11, 
19992007,51, 
19992008,24, 
19992009,41, 
19992010,57, 
19992011,18, 
19992012,69, 
19992013,83, 
19992014,26, 
19992015,65, 
19992016,9, 
19992017,96, 
19992018,16, 
19992019,50, 
19992020,77, 
19992021,85, 
19992022,79, 
19992023,5, 
19992024,45, 
19992025,76, 
19992026,98, 
19992027,63, 
19992028,62, 
19992029,23, 
19992030,85, 
19992031,95, 
19992032,13, 
19992033,10, 
19992034,43, 
19992035,74, 
19992036,21, 
19992037,8, 
19992038,72, 
19992039,54, 
19992040,81, 
19992041,33, 
19992042,75, 
19992043,59, 
19992044,36, 
19992045,38, 
19992046,61, 
19992047,38, 
19992048,17, 
19992049,86, 
19992050,55, 
19992051,92, 
19992052,93, 
19992053,67, 
19992054,71, 
19992055,90, 
19992056,92, 
19992057,44, 
19992058,41, 
19992059,50, 
19992060,63, 
19992061,34, 
19992062,51, 
19992063,69, 
19992064,86, 
19992065,96, 
19992066,93, 
19992067,7, 
19992068,90, 
19992069,80, 
19992070,18, 
19992071,25, 
19992072,44, 
19992073,70, 
19992074,60, 
19992075,22, 
19992076,86, 
19992077,46, 
19992078,95, 
19992079,14, 
19992080,22, 
19992081,55, 
19992082,97, 
19992083,68, 
19992084,48, 
19992085,33, 
19992086,76, 
19992087,49, 
19992088,32, 
19992089,0, 
19992090,54, 
19992091,17, 
19992092,52, 
19992093,9, 
19992094,10, 
19992095,69, 
19992096,40, 
19992097,46, 
19992098,0, 
19992099,8, 
19992100,16, 
19992101,42, 
19992102,97, 
19992103,39, 
19992104,31, 
19992105,86, 
19992106,24, 
19992107,67, 
19992108,34, 
19992109,40, 
19992110,96, 
19992111,43, 
19992112,86, 
19992113,94, 
19992114,61, 
19992115,35, 
19992116,2, 
19992117,60, 
19992118,55, 
19992119,95, 
19992120,5, 
19992121,21, 
19992122,52, 
19992123,49, 
19992124,39, 
19992125,34, 
19992126,67, 
19992127,91, 
19992128,34, 
19992129,79, 
19992130,49, 
19992131,88, 
19992132,4, 
19992133,20, 
19992134,14, 
19992135,72, 
19992136,36, 
19992137,12, 
19992138,47, 
19992139,48, 
19992140,96, 
19992141,34, 
19992142,52, 
19992143,8, 
19992144,91, 
19992145,26, 
19992146,73, 
19992147,93, 
19992148,23, 
19992149,37, 
19992150,22, 
19992151,91, 
19992152,50, 
19992153,38, 
19992154,38, 
19992155,14, 
19992156,36, 
19992157,90, 
19992158,27, 
19992159,58, 
19992160,39, 
19992161,50, 
19992162,23, 
19992163,69, 
19992164,72, 
19992165,84, 
19992166,9, 
19992167,1, 
19992168,25, 
19992169,13, 
19992170,85, 
19992171,1, 
19992172,3, 
19992173,0, 
19992174,56, 
19992175,39, 
19992176,75, 
19992177,26, 
19992178,23, 
19992179,83, 
19992180,86, 
19992181,20, 
19992182,89, 
19992183,62, 
19992184,30, 
19992185,29, 
19992186,72, 
19992187,2, 
19992188,21, 
19992189,37, 
19992190,74, 
19992191,81, 
19992192,74, 
19992193,82, 
19992194,2, 
19992195,98, 
19992196,53, 
19992197,92, 
19992198,6, 
19992199,55, 
19992200,84, 
19992201,43, 
19992202,3, 
19992203,64, 
19992204,43, 
19992205,43, 
19992206,49, 
19992207,49, 
19992208,51, 
19992209,69, 
19992210,50, 
19992211,7, 
19992212,68, 
19992213,48, 
19992214,68, 
19992215,21, 
19992216,97, 
19992217,96, 
19992218,6, 
19992219,29, 
19992220,62, 
19992221,85, 
19992222,45, 
19992223,60, 
19992224,94, 
19992225,40, 
19992226,22, 
19992227,35, 
19992228,74, 
19992229,10, 
19992230,52, 
19992231,29, 
19992232,71, 
19992233,35, 
19992234,5, 
19992235,55, 
19992236,96, 
19992237,32, 
19992238,21, 
19992239,4, 
19992240,79, 
19992241,41, 
19992242,41, 
19992243,49, 
19992244,82, 
19992245,66, 
19992246,44, 
19992247,47, 
19992248,64, 
19992249,35, 
19992250,89, 
19992251,83, 
19992252,1, 
19992253,85, 
19992254,18, 
19992255,94, 
19992256,71, 
19992257,62, 
19992258,14, 
19992259,64, 
19992260,71, 
19992261,33, 
19992262,85, 
19992263,73, 
19992264,58, 
19992265,69, 
19992266,80, 
19992267,96, 
19992268,97, 
19992269,26, 
19992270,91, 
19992271,83, 
19992272,37, 
19992273,63, 
19992274,23, 
19992275,43, 
19992276,3, 
19992277,17, 
19992278,91, 
19992279,67, 
19992280,84, 
19992281,33, 
19992282,59, 
19992283,80, 
19992284,75, 
19992285,24, 
19992286,58, 
19992287,25, 
19992288,64, 
19992289,27, 
19992290,86, 
19992291,2, 
19992292,67, 
19992293,82, 
19992294,14, 
19992295,5, 
19992296,68, 
19992297,72, 
19992298,40, 
19992299,85, 
19992300,55, 
19992301,11, 
19992302,55, 
19992303,97, 
19992304,6, 
19992305,13, 
19992306,64, 
19992307,18, 
19992308,30, 
19992309,18, 
19992310,2, 
19992311,27, 
19992312,49, 
19992313,54, 
19992314,84, 
19992315,91, 
19992316,61, 
19992317,13, 
19992318,94, 
19992319,22, 
19992320,95, 
19992321,23, 
19992322,71, 
19992323,57, 
19992324,85, 
19992325,96, 
19992326,36, 
19992327,26, 
19992328,78, 
19992329,27, 
19992330,15, 
19992331,15, 
19992332,47, 
19992333,66, 
19992334,24, 
19992335,27, 
19992336,0, 
19992337,36, 
19992338,31, 
19992339,99, 
19992340,24, 
19992341,18, 
19992342,70, 
19992343,74, 
19992344,62, 
19992345,55, 
19992346,19, 
19992347,76, 
19992348,54, 
19992349,81, 
19992350,46, 
19992351,45, 
19992352,9, 
19992353,92, 
19992354,55, 
19992355,72, 
19992356,0, 
19992357,66, 
19992358,83, 
19992359,64, 
19992360,59, 
19992361,40, 
19992362,87, 
19992363,22, 
19992364,63, 
19992365,97, 
19992366,93, 
19992367,88, 
19992368,7, 
19992369,92, 
19992370,59, 
19992371,4, 
19992372,4, 
19992373,73, 
19992374,92, 
19992375,15, 
19992376,42, 
19992377,74, 
19992378,77, 
19992379,30, 
19992380,35, 
19992381,45, 
19992382,65, 
19992383,27, 
19992384,98, 
19992385,97, 
19992386,92, 
19992387,31, 
19992388,15, 
19992389,43, 
19992390,61, 
19992391,49, 
19992392,63, 
19992393,6, 
19992394,16, 
19992395,73, 
19992396,34, 
19992397,45, 
19992398,28, 
19992399,89, 
19992400,26, 
19992401,6, 
19992402,34, 
19992403,16, 
19992404,32, 
19992405,81, 
19992406,31, 
19992407,45, 
19992408,26, 
19992409,52, 
19992410,50, 
19992411,8, 
19992412,55, 
19992413,70, 
19992414,13, 
19992415,1, 
19992416,84, 
19992417,68, 
19992418,48, 
19992419,79, 
19992420,25, 
19992421,59, 
19992422,67, 
19992423,31, 
19992424,55, 
19992425,63, 
19992426,30, 
19992427,94, 
19992428,55, 
19992429,14, 
19992430,27, 
19992431,78, 
19992432,11, 
19992433,35, 
19992434,95, 
19992435,88, 
19992436,55, 
19992437,19, 
19992438,78, 
19992439,35, 
19992440,68, 
19992441,31, 
19992442,23, 
19992443,21, 
19992444,74, 
19992445,18, 
19992446,94, 
19992447,63, 
19992448,57, 
19992449,65, 
19992450,83, 
19992451,10, 
19992452,34, 
19992453,70, 
19992454,56, 
19992455,25, 
19992456,54, 
19992457,32, 
19992458,29, 
19992459,88, 
19992460,42, 
19992461,94, 
19992462,21, 
19992463,19, 
19992464,23, 
19992465,65, 
19992466,12, 
19992467,85, 
19992468,40, 
19992469,77, 
19992470,17, 
19992471,94, 
19992472,83, 
19992473,65, 
19992474,51, 
19992475,44, 
19992476,22, 
19992477,44, 
19992478,62, 
19992479,20, 
19992480,50, 
19992481,30, 
19992482,99, 
19992483,48, 
19992484,94, 
19992485,97, 
19992486,6, 
19992487,78, 
19992488,98, 
19992489,15, 
19992490,32, 
19992491,48, 
19992492,57, 
19992493,62, 
19992494,90, 
19992495,7, 
19992496,38, 
19992497,0, 
19992498,41, 
19992499,96, 
19992500,95, 
19992501,83, 
19992502,17, 
19992503,2, 
19992504,12, 
19992505,33, 
19992506,58, 
19992507,61, 
19992508,2, 
19992509,5, 
19992510,0, 
19992511,31, 
19992512,11, 
19992513,9, 
19992514,48, 
19992515,28, 
19992516,44, 
19992517,31, 
19992518,91, 
19992519,7, 
19992520,41, 
19992521,72, 
19992522,50, 
19992523,86, 
19992524,26, 
19992525,69, 
19992526,49, 
19992527,5, 
19992528,51, 
19992529,92, 
19992530,50, 
19992531,48, 
19992532,12, 
19992533,48, 
19992534,81, 
19992535,17, 
19992536,22, 
19992537,83, 
19992538,79, 
19992539,62, 
19992540,9, 
19992541,86, 
19992542,80, 
19992543,58, 
19992544,3, 
19992545,35, 
19992546,88, 
19992547,33, 
19992548,93, 
19992549,93, 
19992550,23, 
19992551,64, 
19992552,74, 
19992553,71, 
19992554,33, 
19992555,73, 
19992556,33, 
19992557,71, 
19992558,80, 
19992559,51, 
19992560,86, 
19992561,82, 
19992562,21, 
19992563,47, 
19992564,74, 
19992565,58, 
19992566,45, 
19992567,7, 
19992568,54, 
19992569,82, 
19992570,39, 
19992571,0, 
19992572,51, 
19992573,1, 
19992574,23, 
19992575,55, 
19992576,56, 
19992577,20, 
19992578,68, 
19992579,24, 
19992580,19, 
19992581,37, 
19992582,28, 
19992583,47, 
19992584,35, 
19992585,34, 
19992586,24, 
19992587,8, 
19992588,64, 
19992589,6, 
19992590,5, 
19992591,56, 
19992592,56, 
19992593,57, 
19992594,21, 
19992595,3, 
19992596,40, 
19992597,88, 
19992598,95, 
19992599,70, 
19992600,85, 
19992601,14, 
19992602,52, 
19992603,66, 
19992604,43, 
19992605,70, 
19992606,7, 
19992607,87, 
19992608,35, 
19992609,96, 
19992610,0, 
19992611,1, 
19992612,17, 
19992613,35, 
19992614,14, 
19992615,74, 
19992616,77, 
19992617,83, 
19992618,60, 
19992619,2, 
19992620,70, 
19992621,86, 
19992622,55, 
19992623,58, 
19992624,35, 
19992625,28, 
19992626,81, 
19992627,85, 
19992628,85, 
19992629,63, 
19992630,40, 
19992631,52, 
19992632,32, 
19992633,77, 
19992634,95, 
19992635,44, 
19992636,40, 
19992637,7, 
19992638,68, 
19992639,15, 
19992640,32, 
19992641,78, 
19992642,70, 
19992643,69, 
19992644,75, 
19992645,47, 
19992646,0, 
19992647,66, 
19992648,43, 
19992649,4, 
19992650,76, 
19992651,42, 
19992652,80, 
19992653,83, 
19992654,15, 
19992655,49, 
19992656,77, 
19992657,9, 
19992658,88, 
19992659,16, 
19992660,7, 
19992661,55, 
19992662,67, 
19992663,26, 
19992664,92, 
19992665,21, 
19992666,56, 
19992667,42, 
19992668,38, 
19992669,88, 
19992670,11, 
19992671,56, 
19992672,25, 
19992673,4, 
19992674,76, 
19992675,61, 
19992676,0, 
19992677,96, 
19992678,53, 
19992679,28, 
19992680,37, 
19992681,72, 
19992682,57, 
19992683,6, 
19992684,15, 
19992685,72, 
19992686,60, 
19992687,51, 
19992688,95, 
19992689,22, 
19992690,82, 
19992691,48, 
19992692,64, 
19992693,80, 
19992694,24, 
19992695,21, 
19992696,50, 
19992697,42, 
19992698,90, 
19992699,45, 
19992700,59, 
19992701,68, 
19992702,40, 
19992703,64, 
19992704,4, 
19992705,71, 
19992706,14, 
19992707,19, 
19992708,46, 
19992709,8, 
19992710,38, 
19992711,16, 
19992712,66, 
19992713,70, 
19992714,60, 
19992715,3, 
19992716,16, 
19992717,81, 
19992718,52, 
19992719,65, 
19992720,16, 
19992721,84, 
19992722,91, 
19992723,45, 
19992724,25, 
19992725,90, 
19992726,8, 
19992727,73, 
19992728,31, 
19992729,57, 
19992730,16, 
19992731,9, 
19992732,15, 
19992733,1, 
19992734,85, 
19992735,4, 
19992736,61, 
19992737,3, 
19992738,23, 
19992739,16, 
19992740,18, 
19992741,62, 
19992742,91, 
19992743,57, 
19992744,69, 
19992745,77, 
19992746,97, 
19992747,56, 
19992748,26, 
19992749,81, 
19992750,94, 
19992751,29, 
19992752,8, 
19992753,75, 
19992754,92, 
19992755,2, 
19992756,60, 
19992757,3, 
19992758,94, 
19992759,14, 
19992760,30, 
19992761,4, 
19992762,38, 
19992763,59, 
19992764,19, 
19992765,36, 
19992766,61, 
19992767,52, 
19992768,80, 
19992769,95, 
19992770,35, 
19992771,55, 
19992772,11, 
19992773,43, 
19992774,61, 
19992775,36, 
19992776,5, 
19992777,66, 
19992778,2, 
19992779,39, 
19992780,66, 
19992781,29, 
19992782,81, 
19992783,30, 
19992784,91, 
19992785,62, 
19992786,22, 
19992787,25, 
19992788,43, 
19992789,58, 
19992790,44, 
19992791,8, 
19992792,1, 
19992793,75, 
19992794,63, 
19992795,87, 
19992796,10, 
19992797,22, 
19992798,46, 
19992799,11, 
19992800,0, 
19992801,25, 
19992802,92, 
19992803,47, 
19992804,61, 
19992805,4, 
19992806,59, 
19992807,87, 
19992808,6, 
19992809,54, 
19992810,89, 
19992811,67, 
19992812,76, 
19992813,41, 
19992814,77, 
19992815,68, 
19992816,96, 
19992817,79, 
19992818,99, 
19992819,17, 
19992820,18, 
19992821,49, 
19992822,35, 
19992823,83, 
19992824,39, 
19992825,45, 
19992826,25, 
19992827,5, 
19992828,68, 
19992829,0, 
19992830,29, 
19992831,98, 
19992832,5, 
19992833,26, 
19992834,61, 
19992835,20, 
19992836,71, 
19992837,77, 
19992838,58, 
19992839,37, 
19992840,50, 
19992841,67, 
19992842,70, 
19992843,45, 
19992844,4, 
19992845,59, 
19992846,15, 
19992847,1, 
19992848,90, 
19992849,65, 
19992850,10, 
19992851,6, 
19992852,20, 
19992853,80, 
19992854,31, 
19992855,8, 
19992856,88, 
19992857,0, 
19992858,68, 
19992859,9, 
19992860,95, 
19992861,89, 
19992862,26, 
19992863,51, 
19992864,13, 
19992865,76, 
19992866,99, 
19992867,60, 
19992868,72, 
19992869,12, 
19992870,41, 
19992871,52, 
19992872,43, 
19992873,36, 
19992874,5, 
19992875,25, 
19992876,64, 
19992877,73, 
19992878,18, 
19992879,54, 
19992880,27, 
19992881,33, 
19992882,18, 
19992883,3, 
19992884,87, 
19992885,93, 
19992886,50, 
19992887,96, 
19992888,18, 
19992889,29, 
19992890,17, 
19992891,95, 
19992892,39, 
19992893,21, 
19992894,24, 
19992895,85, 
19992896,12, 
19992897,30, 
19992898,94, 
19992899,5, 
19992900,65, 
19992901,49, 
19992902,84, 
19992903,33, 
19992904,46, 
19992905,65, 
19992906,73, 
19992907,50, 
19992908,72, 
19992909,94, 
19992910,55, 
19992911,90, 
19992912,39, 
19992913,98, 
19992914,39, 
19992915,8, 
19992916,85, 
19992917,8, 
19992918,23, 
19992919,73, 
19992920,97, 
19992921,67, 
19992922,82, 
19992923,77, 
19992924,27, 
19992925,67, 
19992926,79, 
19992927,53, 
19992928,89, 
19992929,77, 
19992930,79, 
19992931,80, 
19992932,37, 
19992933,87, 
19992934,26, 
19992935,78, 
19992936,89, 
19992937,81, 
19992938,45, 
19992939,98, 
19992940,81, 
19992941,80, 
19992942,14, 
19992943,23, 
19992944,19, 
19992945,95, 
19992946,3, 
19992947,18, 
19992948,51, 
19992949,92, 
19992950,69, 
19992951,54, 
19992952,6, 
19992953,81, 
19992954,49, 
19992955,99, 
19992956,77, 
19992957,29, 
19992958,0, 
19992959,0, 
19992960,0, 
19992961,84, 
19992962,83, 
19992963,27, 
19992964,67, 
19992965,30, 
19992966,54, 
19992967,30, 
19992968,37, 
19992969,84, 
19992970,44, 
19992971,66, 
19992972,27, 
19992973,95, 
19992974,19, 
19992975,79, 
19992976,7, 
19992977,62, 
19992978,54, 
19992979,60, 
19992980,10, 
19992981,48, 
19992982,0, 
19992983,2, 
19992984,7, 
19992985,3, 
19992986,18, 
19992987,37, 
19992988,48, 
19992989,40, 
19992990,44, 
19992991,58, 
19992992,97, 
19992993,47, 
19992994,92, 
19992995,5, 
19992996,21, 
19992997,14, 
19992998,96, 
19992999,45, 
19993000,88, 
19993001,7, 
19993002,90, 
19993003,59, 
19993004,39, 
19993005,55, 
19993006,57, 
19993007,64, 
19993008,17, 
19993009,27, 
19993010,98, 
19993011,49, 
19993012,45, 
19993013,3, 
19993014,64, 
19993015,97, 
19993016,56, 
19993017,82, 
19993018,62, 
19993019,99, 
19993020,52, 
19993021,59, 
19993022,16, 
19993023,36, 
19993024,36, 
19993025,59, 
19993026,57, 
19993027,49, 
19993028,51, 
19993029,11, 
19993030,84, 
19993031,43, 
19993032,61, 
19993033,42, 
19993034,71, 
19993035,73, 
19993036,80, 
19993037,4, 
19993038,66, 
19993039,40, 
19993040,54, 
19993041,7, 
19993042,48, 
19993043,51, 
19993044,46, 
19993045,42, 
19993046,66, 
19993047,35, 
19993048,45, 
19993049,70, 
19993050,7, 
19993051,67, 
19993052,20, 
19993053,38, 
19993054,54, 
19993055,99, 
19993056,82, 
19993057,20, 
19993058,13, 
19993059,71, 
19993060,99, 
19993061,91, 
19993062,27, 
19993063,47, 
19993064,45, 
19993065,85, 
19993066,23, 
19993067,14, 
19993068,50, 
19993069,33, 
19993070,12, 
19993071,69, 
19993072,75, 
19993073,59, 
19993074,8, 
19993075,24, 
19993076,91, 
19993077,61, 
19993078,3, 
19993079,19, 
19993080,6, 
19993081,57, 
19993082,69, 
19993083,13, 
19993084,71, 
19993085,57, 
19993086,63, 
19993087,88, 
19993088,55, 
19993089,14, 
19993090,97, 
19993091,87, 
19993092,81, 
19993093,35, 
19993094,91, 
19993095,67, 
19993096,89, 
19993097,86, 
19993098,64, 
19993099,95, 
19993100,2, 
19993101,53, 
19993102,56, 
19993103,50, 
19993104,94, 
19993105,83, 
19993106,24, 
19993107,36, 
19993108,7, 
19993109,13, 
19993110,95, 
19993111,21, 
19993112,26, 
19993113,16, 
19993114,56, 
19993115,92, 
19993116,74, 
19993117,82, 
19993118,52, 
19993119,98, 
19993120,71, 
19993121,26, 
19993122,11, 
19993123,24, 
19993124,91, 
19993125,2, 
19993126,20, 
19993127,95, 
19993128,14, 
19993129,93, 
19993130,91, 
19993131,54, 
19993132,65, 
19993133,57, 
19993134,25, 
19993135,57, 
19993136,89, 
19993137,0, 
19993138,68, 
19993139,2, 
19993140,93, 
19993141,68, 
19993142,12, 
19993143,40, 
19993144,24, 
19993145,91, 
19993146,42, 
19993147,36, 
19993148,1, 
19993149,33, 
19993150,79, 
19993151,67, 
19993152,95, 
19993153,12, 
19993154,57, 
19993155,78, 
19993156,8, 
19993157,73, 
19993158,73, 
19993159,69, 
19993160,7, 
19993161,43, 
19993162,53, 
19993163,6, 
19993164,10, 
19993165,57, 
19993166,13, 
19993167,91, 
19993168,47, 
19993169,39, 
19993170,65, 
19993171,80, 
19993172,9, 
19993173,62, 
19993174,42, 
19993175,20, 
19993176,41, 
19993177,43, 
19993178,80, 
19993179,33, 
19993180,88, 
19993181,20, 
19993182,94, 
19993183,7, 
19993184,2, 
19993185,27, 
19993186,3, 
19993187,95, 
19993188,76, 
19993189,39, 
19993190,88, 
19993191,76, 
19993192,96, 
19993193,76, 
19993194,15, 
19993195,9, 
19993196,64, 
19993197,66, 
19993198,47, 
19993199,24, 
19993200,8, 
19993201,8, 
19993202,5, 
19993203,68, 
19993204,80, 
19993205,63, 
19993206,97, 
19993207,79, 
19993208,43, 
19993209,4, 
19993210,97, 
19993211,39, 
19993212,39, 
19993213,98, 
19993214,45, 
19993215,25, 
19993216,33, 
19993217,79, 
19993218,86, 
19993219,75, 
19993220,48, 
19993221,36, 
19993222,91, 
19993223,55, 
19993224,65, 
19993225,73, 
19993226,41, 
19993227,13, 
19993228,61, 
19993229,85, 
19993230,48, 
19993231,6, 
19993232,71, 
19993233,4, 
19993234,17, 
19993235,80, 
19993236,57, 
19993237,64, 
19993238,58, 
